6886334516581314678 1 0 0 0 0
6893176995809431850 1 -0.45 0 0 0
6892595939404294482 1 0 0 0 0
6892519915958159987 1 0 0 0 0
6886289415962132664 1 0 0 0 0
6886407536491655317 1 0 -298.65 0 0
6890574582907857929 1 0 0 0 0
6892595939404295123 3 0 0 0 0
6886652903782868615 2 0 0 0 0
6890564594941456776 1 0 0 0 0
6886789550106656472 1 0 0 0 0
6886834515456416383 1 0 -0.3 0 0
6892600866150965154 1 0 0 0 0
6890571055898892490 1 0 0.15 0 0
6892595235694745966 1 0 0 0 0
6890567859605307238 1 0 0 0 0
6886778750390186509 1 0 0 0 0
6886841793020517308 1 -0.3 0 0 0
6890567488765431254 1 -0.3 0 0 0
6886806606564425775 2 0 0 0 0
6886777930090793443 1 0 0 0 0
6892595034285151303 1 0 0 0 0
6892595939402436989 1 0 0 0 0
6886789263139424624 1 0 -298.65 0 0
6892598302849540887 1 0 0 0 0
6890574582910237667 1 0 0 1.2 0
6890564594941439927 1 0 0 0 0
6890571055886613872 1 0 0.3 0 0
6890571367085166799 1 0 0 0 0
6886778817207465242 1 0 0 0 0
6890574769852736765 1 0 0 0 0
6890571055885800767 1 0 0 0 0
6890564587960134279 1 0 0 0 0
6890571055885805178 1 0 0.3 0 0
6890564590490194839 2 0 0 0 0
6886808177166823950 2 0 0 0 0
6886289343688671194 1 -0.15 0 0 0
6890571713012377049 1 0 0 0 0
6892595034286035515 1 0 0 0 0
6893174913702772138 1 0 0 0 0
6890564594941460228 1 0 0 0 0
6892598302849540431 2 0 0 0 0
6886790201025873255 1 -0.3 0 0 0
6892594843536995537 1 0 0 0 0
6892595939404376336 1 0 0 0 0
6890564131349338465 0 0 0 0 0
6886672418924869763 2 0 0 0 0
6892519915079111916 5 0 0 0 0
6892519915958160113 1 0 0 0 0
6892519915956278166 1 0 0 0 0
6892598454186432587 1 -0.3 0 0 0
6886289329338199748 1 0 0 0 0
6886289491149601168 1 -0.15 0 0 0
6892504592661018400 1 -0.3 0 0 0
6890564590490243625 6 0 0 0 0
6886334511064309997 6 0 0 0 0
6886808139910956689 1 0 0 0 0
6892596659223260671 2 0 0 0 0
6886808671164859493 1 0 0 0 0
6892595939404294674 3 0 0 0 0
6890564590490251592 1 0 0 0 0
6890564594941448016 4 0 0 0 0
6886808139910948403 1 0 0 0 0
6886808139910956884 1 0 0 0 0
6886808671164859872 2 0 0 0 0
6892593694150089951 1 0 0 0 0
6886672593154114820 1 0 0 0 0
6886289472301505848 1 0 -0.3 0 0
6892600867853214024 5 0 0 0 0
6890564590490251568 8 0 0 0 0
6890564594941451875 5 0 0 0 0
6890548017070127214 1 0 0 0 0
6886289353176663933 1 0 -0.3 0 0
6890571866578294498 1 0 0 0 0
6889868951981940907 1 0 0 0 0
6889859129963541960 1 0 0 0 0
6890564594941452408 9 0 0 0 0
6886778747784398025 1 0 0 0 0
6886808139910941143 1 0 0 0 0
6890564590490251633 9 0 0 0 0
6892595939402437108 1 0 0 0 0
6892598454186445174 1 0 0 0 0.3
6886680157983123071 1 0 -0.3 0 0
6892598454186539750 1 0 0 0 0
6886793980339395949 1 0 0 -0.3 0
6890564590490239299 6 0 0 0 0
6886841065605614725 1 -0.45 0 0 0
6892599599616782797 1 0 0 0 0
6886652916671912657 1 0 0 -0.3 0
6893176995809431841 1 0 0 0 0
